"id","battery","device_id","contact","received_at","linkquality","tamper","voltage","label","idempotency_key"
16,100,3,true,2026-05-11 15:24:58.450 +0100,129,false,3200,window sensor,fa799dc2d929d484bdd430adfd04f08900d0aaeab2b28c251a21d10275d994dd
17,100,3,true,2026-05-11 16:24:44.159 +0100,126,false,3200,window sensor,"9947b57ef0aa05a898bda77e618277408fe17c55ae853b8380039e0f55c7b8fd"
18,100,3,true,2026-05-11 16:25:13.275 +0100,123,false,3200,window sensor,fda1d3afe16c66e63f0a07bd43e1bff489e525baedc6ae81dc7171c77d18616b
19,100,3,true,2026-05-11 16:25:13.535 +0100,126,false,3200,window sensor,"2bf2447e02d462d1ca3ac44c6e71f1fe06aedfd7b09f0f3f8d15484cd37cf1c7"
20,100,3,true,2026-05-11 17:25:00.132 +0100,120,false,3200,window sensor,a47625d6addacd3610192e625264a5794ac8e6fd58a589ae32cd69b0982156c6
21,100,3,true,2026-05-11 17:25:28.242 +0100,120,false,3200,window sensor,c6c268bcf5bfffbc4c351d8ac516ea66dbcd0687297385327a8ba35e782ebaa6
22,100,3,true,2026-05-11 17:25:28.503 +0100,120,false,3200,window sensor,"65e9570069894791d64050858f1073062f5d82e0d720d1ab9deaaca4015e7c7a"
23,100,3,false,2026-05-11 17:45:59.160 +0100,117,false,3200,window sensor,"6f8dd6434ac00f7c99d2dbc32c19b1498fc763f2b61ffd7a2e4e69bd89452c6e"
24,100,3,true,2026-05-11 18:13:34.173 +0100,126,false,3200,window sensor,"016f5d71af4cf52593b16115eee1953c2767c86506f7ccfca51f8ad49155bc01"
25,100,3,true,2026-05-11 18:25:14.604 +0100,96,false,3200,window sensor,d535161eeddda05f5fd971f34f72d3575acccd464f164fc8eff881205e8e06fe
26,100,3,true,2026-05-11 18:25:43.733 +0100,105,false,3200,window sensor,"98f9d3e303d2a4c5031dd596032d6fd3d174bc4d0bd1bea3dbec02cd658f07f3"
27,100,3,true,2026-05-11 18:25:43.994 +0100,105,false,3200,window sensor,"213f4d4f45d81097ca1626637475b82aadae5e8b29d0d4a91176fe7a4e61d415"
28,100,3,false,2026-05-11 18:34:18.170 +0100,48,false,3200,window sensor,a73941117a1491d43be264c7a3a92d6cdaebce2df592bfdeb70cf0b62db0c8f2
29,100,3,true,2026-05-11 18:41:57.982 +0100,93,false,3200,window sensor,e0e010a5c3ab90a99060366666f5bc44911cfa02255cc3f05cbbae9afdc02e9d
30,100,3,true,2026-05-11 19:25:30.898 +0100,81,false,3200,window sensor,af22f8240ef042553138e485dbadb45886385bf2da9c093742245724358f66c7
31,100,3,true,2026-05-11 19:25:59.019 +0100,69,false,3200,window sensor,c07b164f772a4c539bc0fe76111687043c6cbf3115ccbb892b1e34cf014f5904
32,100,3,true,2026-05-11 19:25:59.268 +0100,51,false,3200,window sensor,e76e6a9435bea6242b18269e2d5bfa63c4b85bb82190563a88fae1d54ebc5c7a
33,100,3,true,2026-05-11 20:25:44.841 +0100,99,false,3200,window sensor,addb1bb2a8e93149032f7f3e4d814711600feb51322062f6e63d7edfca1468e3
34,100,3,true,2026-05-11 20:26:13.961 +0100,96,false,3200,window sensor,a66ec11b319de2c3a74109b32ec2faef3ca27de0f8f35222fd3fecc3f0f31eac
35,100,3,true,2026-05-11 20:26:14.221 +0100,96,false,3200,window sensor,bcb92f2204bc3ba2c1721fe88e817a941e02391600042bee39d35db35478fb62
36,100,3,true,2026-05-11 21:26:00.763 +0100,105,false,3200,window sensor,"654c8e46e6e9eda014e520cb389e5ac10fc4d0a05bd499b73683a9f1cd7b8acb"
37,100,3,true,2026-05-11 21:26:28.874 +0100,105,false,3200,window sensor,d13111a1d1e1ba5afda08fc5cf3c099a9111773f92df5adc38784a7c89418666
38,100,3,true,2026-05-11 21:26:29.134 +0100,105,false,3200,window sensor,e68036411ebd10034230b1a699423f52d595d61a745d22bf32f740eae8f4b917
39,100,3,false,2026-05-11 21:32:18.164 +0100,111,false,3200,window sensor,"4e93dc141b8f0ca16db345afa1626a177ca04667d658829973fc39fc7468aaff"
40,100,3,true,2026-05-11 22:21:08.474 +0100,114,false,3200,window sensor,"37cda660e8460007b86f7d33694d2291bb586a6e226f98a1677fb3c0d63c1608"
41,100,3,true,2026-05-11 22:26:15.639 +0100,102,false,3200,window sensor,"688a1a060ebb3d546c1db82180ed9fb8df7f36e9502a02082253c95880a7637f"
42,100,3,true,2026-05-11 22:26:44.776 +0100,102,false,3200,window sensor,"7a6f3d365423864ecf0b0010152ceb4d671b5181f7df71b0f23e66c3c10426d2"
43,100,3,true,2026-05-11 22:26:45.035 +0100,105,false,3200,window sensor,"0b01aa9e44e5a10813d1f413912e52178d9e4cf58f18ec088a34bd9d471259d6"
44,100,3,true,2026-05-11 23:26:31.769 +0100,117,false,3200,window sensor,d314ff74dc499d847a5e6dddbcd48cdb99ed30724f72ccaf9c0b86529c19c0a7
45,100,3,true,2026-05-11 23:26:59.875 +0100,117,false,3200,window sensor,ca2a9129030baf6e719a55e1bfe002f3395943d3f11213c06699620c21c0e51c
46,100,3,true,2026-05-11 23:27:00.134 +0100,117,false,3200,window sensor,"738d785f616e4a531bc6d9d30e4e648bb27c49e6303a9484d8b34741190cef9d"
47,100,3,true,2026-05-11 23:28:39.113 +0100,117,false,3200,window sensor,f3f511350771925ed483a49dd419b66c8af2b40c5a26d2e2fdd6ff5828f3b769
49,100,3,true,2026-05-12 00:26:45.852 +0100,114,false,3200,window sensor,"8bdb29aa2019b2aa192ecf429ba6486c417b53587111499cdbc87b16dddd1de9"
50,100,3,true,2026-05-12 00:27:14.976 +0100,117,false,3200,window sensor,"7a5539d23e3bb4140a564580dd844462973bc4bfebcb46cdaa284722bf3d4cff"
51,100,3,true,2026-05-12 00:27:15.256 +0100,114,false,3200,window sensor,d673ce96ee8573739113ea724968f187e94fdc390413b7f707a5ddfdf07070b5
52,100,3,true,2026-05-12 00:27:15.257 +0100,114,false,3200,window sensor,e87aab25e4d408b58d33943d8b10431eed8638d7813083a72da2cd61932daa23
53,100,3,true,2026-05-12 01:27:01.791 +0100,117,false,3200,window sensor,"88a228f167cb58c9846586364a5843b8066b1534616d3f916fde16d1b2f40d5f"
54,100,3,true,2026-05-12 01:27:29.908 +0100,117,false,3200,window sensor,"0e882bda16c4750c72ad0d163a7dc32e2dfe3beb3dfe1172718461d6e6d2475f"
55,100,3,true,2026-05-12 01:27:30.170 +0100,117,false,3200,window sensor,f32d4e9ef57dec2580abe0ed56f3f3773fa33ce81e3db85028e0fd656fcc030d
56,100,3,true,2026-05-12 02:27:15.709 +0100,117,false,3200,window sensor,"6d98d8a8457ca815b65211b98e14ff47a1a3fbd18d32d26a486c4bcff7ac56d0"
57,100,3,true,2026-05-12 02:27:44.836 +0100,117,false,3200,window sensor,"2e28afe0de1cbdad84f9c6d85a451325b1501b63fcaeae19baa9beb1537b98d3"
58,100,3,true,2026-05-12 02:27:45.095 +0100,117,false,3200,window sensor,f438fb3fc212e16cc55e28bd9ad674a3bbdaff2bc010c0e93f1fb62a54ea52c7
59,100,3,true,2026-05-12 03:27:31.831 +0100,120,false,3200,window sensor,"78b19a0e4797a23718fe898408f7b44a3f8282c681ed381a1dbfe40541d38b6a"
60,100,3,true,2026-05-12 03:27:59.950 +0100,117,false,3200,window sensor,"34757d2f97002aefd03e8650656ae01ca85f7101f329b15105a9297f46ec8d9e"
61,100,3,true,2026-05-12 03:28:00.218 +0100,120,false,3200,window sensor,"1aec5ba43b60a1318cce11313dbc4de912effdc79e5e0db8f95d7ba3b678309d"
62,100,3,true,2026-05-12 04:27:46.030 +0100,117,false,3200,window sensor,"6c3b9b6989db84c1e7fd22b039a6fa693de1b409627f495c1a37be5b7d00e5af"
63,100,3,true,2026-05-12 04:28:15.160 +0100,117,false,3200,window sensor,aa6cc1414b189453642d00d785003946117400287b8d465f09bb5f07054d2731
64,100,3,true,2026-05-12 04:28:15.428 +0100,117,false,3200,window sensor,dd5dc51feae79676dfb6c9490ead5f1a3d094b7d50a0d21b2fb5f2b3b68475dd
65,100,3,true,2026-05-12 05:28:02.062 +0100,117,false,3200,window sensor,"21dd068d11afcb954efdab2e4b3bdf0364ca4788b1bb99f7d92d040f4e2ca9df"
66,100,3,true,2026-05-12 05:28:30.191 +0100,120,false,3200,window sensor,"582c12382184b003ce53891e32aa3f96f5ea6c3af4e4ca4bb2a0b9ec5a7522ea"
67,100,3,true,2026-05-12 05:28:30.448 +0100,114,false,3200,window sensor,"1c5cf252db55536af8f812583e04e4bc7aee0a02bc7dd25eee6b79eeafc7c13c"
68,100,3,true,2026-05-12 06:28:15.789 +0100,123,false,3200,window sensor,"0eaa77eb0f72cf8a8e1691704759388c33bba38197f0b22135e02f779705cd59"
69,100,3,true,2026-05-12 06:28:44.916 +0100,114,false,3200,window sensor,"38b522e5357b53046a5aee7cbc50ee331b0c1e267470f07777bb7039612311dd"
70,100,3,true,2026-05-12 06:28:45.177 +0100,111,false,3200,window sensor,b8d9d1ab9c1a650027db772cc1393bdf50f25bacf64123b43a01b53a8ae0354a
71,100,3,false,2026-05-12 06:41:45.778 +0100,123,false,3200,window sensor,"6369ea9ec3b26c0b1427084cf86ae77c7c5cb8adc37bf2496259559110020edb"
72,100,3,false,2026-05-12 07:28:31.950 +0100,123,false,3200,window sensor,dc8e4bb946dade40a56578b33611123b91bdc17245807cb503dfb43598193d87
73,100,3,false,2026-05-12 07:29:00.082 +0100,126,false,3200,window sensor,"9dee408850edb8eca9931a955bbc957cff3e60e15516233e712d633fddd8e523"
74,100,3,false,2026-05-12 07:29:00.340 +0100,123,false,3200,window sensor,"96e56c87a5db3a28dde982d354740fdde4255131e2fc1953400fb405ca7da75f"
75,100,3,false,2026-05-12 08:28:46.679 +0100,123,false,3200,window sensor,abfeacde4f796b53b806e359abe1b089e8e53637496314d78e67c5b76f379300
76,100,3,false,2026-05-12 08:29:15.831 +0100,123,false,3200,window sensor,b969dad5576dce91c7245a204f11be43f1b2c130e40603090b9af07a02ff59c5
77,100,3,false,2026-05-12 08:29:16.077 +0100,123,false,3200,window sensor,"94869721e0cc89a4ed8cf9a9acdc7bdf5af040b2becbe4cb70c0eef600fcc938"
78,100,3,false,2026-05-12 09:29:02.417 +0100,132,false,3200,window sensor,"83ee78225df77ee150bd8e613d61a827a9d3ca2a275cd7aafd15463e3777c947"
79,100,3,false,2026-05-12 09:29:30.537 +0100,126,false,3200,window sensor,"77bdc505edb4a86ebf4c8b66b0396455ac24c37127c6ca733b2710fdaee698fe"
80,100,3,false,2026-05-12 09:29:30.803 +0100,129,false,3200,window sensor,"78e59ef585f2e38eff73ba12f22f052ea4f0dabffd0f9daaad5d7f13843466e8"
81,100,3,false,2026-05-12 10:29:15.535 +0100,132,false,3200,window sensor,"26b967df2d73573e0c2872ae6e2399d47c043db8857648b419e03b79fc0b48f8"
82,100,3,false,2026-05-12 10:29:44.660 +0100,132,false,3200,window sensor,"9e5c35773e50448578f9823872bd253cf9f4cb07334f93a21034b652fcc101e1"
83,100,3,false,2026-05-12 10:29:44.929 +0100,129,false,3200,window sensor,"290e3c9829246ab4ce85d3dcc7af1c85eeacdd89fa385a6b805683c8959fb982"
84,100,3,false,2026-05-12 11:29:30.486 +0100,126,false,3200,window sensor,d2c35a80f89f49632fc5da0c0b4691f2ef9cc9c0450d4d57db7e3935d60e5ba0
85,100,3,false,2026-05-12 11:29:58.614 +0100,123,false,3200,window sensor,"395fc01f1238fab41ede4d4d50decfbc5205723e769e28925e213545e1337ece"
86,100,3,false,2026-05-12 11:29:58.864 +0100,126,false,3200,window sensor,"81938bc5aaab45c2bb0d464ad7283b34f45130df1ae54b8d5e869fa30e604143"
87,100,3,false,2026-05-12 11:31:38.321 +0100,120,false,3200,window sensor,"20ed398e11bcf29977ad546b7a2878322fd5493cbfea401f5bb4b431f3c8c726"
88,100,3,false,2026-05-12 11:31:41.337 +0100,120,false,3200,window sensor,eb0efcd021bb3859a8543df04fe871357c5d82d446a98a453f7e65ae2a30d605
89,100,3,false,2026-05-12 11:31:44.351 +0100,126,false,3200,window sensor,b7902b092a8c4f17a48d47dc6a4e8d0e02a82e6cf0eed53b74f1d51e59ad5da3
90,100,3,false,2026-05-12 11:31:47.371 +0100,123,false,3200,window sensor,ccda126f818f6a3ce3d27e81628cef32630dab7b00493defb4ef37dbabe43a78
91,100,3,false,2026-05-12 11:31:50.373 +0100,123,false,3200,window sensor,"80955f3cb5589456ca945b019bd82e4ba0c783b0fa04ba78d1d57548c1050004"
92,100,3,false,2026-05-12 12:29:43.713 +0100,93,false,3200,window sensor,"8db73370b254aa435b263b1669769257fe26718d14edc51b7fc4ffbeda228032"
93,100,3,false,2026-05-12 12:30:12.841 +0100,102,false,3200,window sensor,bd5a199a0932eb57c97f04c540810ac78447c35a350bd6d7ad3ad45f7ec848cb
94,100,3,false,2026-05-12 12:30:13.101 +0100,99,false,3200,window sensor,"893ffa8b523ebb7e53c27ca25371b0ff5e2fd094b03de7c397ff9f2550eb1be5"
95,100,3,true,2026-05-12 12:42:05.445 +0100,126,false,3200,window sensor,"453e3c01243907619bf88115b32f5fedf45452bfc27bd4ab83f0ce1f579cad7c"
96,100,3,true,2026-05-12 13:29:59.097 +0100,141,false,3200,window sensor,"57fcade50c3724587a9286b598be8e4e937ee963a44882ee6b6b98ddeedfc352"
97,100,3,true,2026-05-12 13:30:27.219 +0100,138,false,3200,window sensor,"3843f7e7d1ff13b6647f152db0e8332e40ac7d505350e6a6e8ea0a6d0be78e48"
98,100,3,true,2026-05-12 13:30:27.479 +0100,138,false,3200,window sensor,"3c3e73fc2b184bd6a32931281ec9a071842f0921fd734c3e0cb96ad966344c10"
99,100,3,false,2026-05-12 14:24:48.828 +0100,141,false,3200,window sensor,ad9077dd863931366a61bd312b7b366d78ec0fba974f01a5179dfbd29fb184ed
100,100,3,true,2026-05-12 14:25:38.419 +0100,138,false,3200,window sensor,a3d9851c745eb6f6299039598221eade247544b427ccfac5a6d7737c848a8e3e
101,100,3,false,2026-05-12 14:27:26.259 +0100,144,false,3200,window sensor,"80a84d388a58f6c5e19358d0a1ade64df6953c6700d18e43bceb7dd0bfad8c35"
102,100,3,false,2026-05-12 14:30:12.224 +0100,138,false,3200,window sensor,"0eef7100117ab25444214bff42cf74c79f5d718c73f41d845413c37d638b691f"
103,100,3,false,2026-05-12 14:30:41.356 +0100,141,false,3200,window sensor,b137a80c830b61787d1bd54d63b16fee3d993cd6f588abb2df613e954bc25d4b
104,100,3,false,2026-05-12 14:30:41.616 +0100,138,false,3200,window sensor,"856b07adb4b5aefbc84a436616eee8e0d57dc93f9d9ec8fe7701991e3c937f8b"
105,100,3,false,2026-05-12 15:30:28.009 +0100,141,false,3200,window sensor,df83e6e1254df1a9f078d79701b1d9d9bb1a6020486e40e80ae7a12455d0cb7d
106,100,3,false,2026-05-12 15:30:56.135 +0100,138,false,3200,window sensor,bb1cec35abde459afef30ef51bf3cf9c43619e493b764bcef950b9182514dbd4
107,100,3,false,2026-05-12 15:30:56.396 +0100,141,false,3200,window sensor,da51bce910cf94d161fcccc90097be2490f2e8620935ce4697dcdd59f4598dd1
108,100,3,true,2026-05-12 15:57:35.585 +0100,138,false,3200,window sensor,bf95a3de96839031e8349065d6483042a1dc531e3418bbf43fb3b1d3760cd1e6
111,100,3,false,2026-05-12 17:56:11.244 +0100,138,false,3200,window sensor,"17107a46ae63d915c4a644c2f001238cd90df2ddf84541c9e3f678e7e5002d76"
112,100,3,true,2026-05-12 18:30:53.582 +0100,147,false,3200,window sensor,"6391019d18b0d8c239a03b9dcf6e4e7b023146a8aae2c1b63185e0b963cfe386"
113,100,3,true,2026-05-12 18:31:11.195 +0100,141,false,3200,window sensor,"79541bea0b4463a284e0839252af875168d544eaa34a2dfb00242f9f82ba4289"
114,100,3,true,2026-05-12 18:31:40.343 +0100,141,false,3200,window sensor,f5a86f5cae7dbc391201dfa165d2d03b08bc545bc1d9552a6b7281c0d284e67d
115,100,3,true,2026-05-12 18:31:40.603 +0100,144,false,3200,window sensor,"67a7bf4b869710d05a42615779f4479267fedaeef2cc6b4744dc0fc910d3e608"
116,100,3,true,2026-05-12 19:31:27.077 +0100,114,false,3200,window sensor,b7c7c70207acd58d7d840e3c16bef599fcba9623cc1bbda324d325fc44442fdd
117,100,3,true,2026-05-12 19:31:55.208 +0100,114,false,3200,window sensor,"305eb86f594a43658f1c79a1d26067ab938ad76de00446e3be2b9f5cb033d6b0"
118,100,3,true,2026-05-12 19:31:55.467 +0100,114,false,3200,window sensor,"4afca0f3053b747ab64e20b06d75da07f50fd72de43e23ec622030851c83c91d"
119,100,3,true,2026-05-12 20:31:40.788 +0100,114,false,3200,window sensor,"016f9508f105342234e1f72116eaf3d6d6a8cee9b6daa415f42632c67c3556e7"
120,100,3,true,2026-05-12 20:32:09.929 +0100,114,false,3200,window sensor,f56396e325f7b9be785a51662c51c54cda96c981c4768742a805feedba54ba94
121,100,3,true,2026-05-12 20:32:10.188 +0100,114,false,3200,window sensor,"6e0acfa01282c650d56f7e7dd04e0c44e59cd9460abfd564bbe004cea9d120ee"
122,100,3,true,2026-05-12 21:31:56.605 +0100,117,false,3200,window sensor,d0d43cb2108b09b5b2a0bff467d6c5d72afecb391433f9de2a77bdd24fa32845
123,100,3,true,2026-05-12 21:32:24.735 +0100,117,false,3200,window sensor,a31b7c80ac5e89be56ff0a2215720cee7e871623bacd7651bb434ff9d17df586
124,100,3,true,2026-05-12 21:32:24.995 +0100,114,false,3200,window sensor,"691d19be0ddbb41f6f4893f990f5d209fe3916d662083b6ab9df91815b09bbbf"
125,100,3,true,2026-05-12 22:32:10.028 +0100,108,false,3200,window sensor,a2f76532c2f234b7fcfa3dfe871eb7167395d07a21751920d07fa9fbeafc6f0a
126,100,3,true,2026-05-12 22:32:39.165 +0100,108,false,3200,window sensor,"60bc1dbe7b032504abf29ada4da3f786cd30fe57069e493ee072039fc489a00c"
127,100,3,true,2026-05-12 22:32:39.433 +0100,105,false,3200,window sensor,"0f7468b3b6d21f2a8e5255433d6bdaa30b36765ea57c8d29d453c94a6baf5828"
128,100,3,true,2026-05-12 23:32:25.041 +0100,123,false,3200,window sensor,"56cd8030cf5adeb6541b1c800ea2e3b399637f360dca66a4415114f20efcf830"
129,100,3,true,2026-05-12 23:32:53.182 +0100,123,false,3200,window sensor,"27011f44543c622495e731aa43471620559ce9374dceb7c3fbf72c8785e3fd3a"
130,100,3,true,2026-05-12 23:32:53.436 +0100,120,false,3200,window sensor,"939748375f65dc984693fc1d92eca2a1440fb55e1234166a816bf70fd00ad49e"
131,100,3,true,2026-05-12 23:34:50.035 +0100,123,false,3200,window sensor,"1535601a80bdc79ba5cefadab7ce0050ea0e03b272bdaeaa12c395d529ddf82c"
133,100,3,true,2026-05-13 00:32:38.088 +0100,123,false,3200,window sensor,af183c95d72ae683819a527844494a8a40f4970528db7ab50a7d40f867d76253
134,100,3,true,2026-05-13 00:33:07.228 +0100,120,false,3200,window sensor,ffb6c5c72acae71708d6b748ec6220956e77fe24aa5d9bac04871a251ecbe845
135,100,3,true,2026-05-13 00:33:07.487 +0100,120,false,3200,window sensor,f13686a2f0e131fecd1aedd91deb3942af5fb43eb13388cf9fbe21788ad55843
136,100,3,false,2026-05-13 01:17:35.856 +0100,132,false,3200,window sensor,"50ca22a2e5e25dc28ea358733c903e3f5d94f1f79df382ffc48f6b4d2b30a5c6"
137,100,3,false,2026-05-13 01:32:53.451 +0100,129,false,3200,window sensor,"520f566c4a4ecedad42e07eb032ecda8d9af4b960b47b887fe99122ddb5dfc8c"
138,100,3,false,2026-05-13 01:33:21.594 +0100,132,false,3200,window sensor,"12ca38e33ce0e606e3c8aa90d0858ae359c2905d7de380c31c7e51c2221fbac2"
139,100,3,false,2026-05-13 01:33:21.858 +0100,129,false,3200,window sensor,"2d2762838bcf14514f546a7fb9de6122e6733ce3322c466e96673cbfdfbc65d4"
140,100,3,true,2026-05-13 02:03:29.276 +0100,132,false,3200,window sensor,e7ac53f67e2ac944f51116b7514b44b8ed23b58f6c2d85899d48964200c3e406
141,100,3,true,2026-05-13 02:33:07.851 +0100,135,false,3200,window sensor,"882e53902f4585d0a07b8a18aad2271a71a8790a1180e8ed49cb667e46132e41"
142,100,3,true,2026-05-13 02:33:36.997 +0100,135,false,3200,window sensor,"3c6d708a31121888cbbf593732fd2cc3eab6888e2326347186fa0aec60cfce52"
143,100,3,true,2026-05-13 02:33:37.256 +0100,138,false,3200,window sensor,b453a1bcad5c56af4142ee6559b99c242c4f72d16e6525254f4b0c9cdbb53c17
144,100,3,true,2026-05-13 03:33:22.983 +0100,138,false,3200,window sensor,"79d68ed1f60c6003469f4fe5087b3ffe7435900e47d14367567497e8c2147d65"
145,100,3,true,2026-05-13 03:33:51.114 +0100,138,false,3200,window sensor,c0296504f39a3ede8a855001f50c7892afe039b289e8fff54a0bf4fa6b1811cb
146,100,3,true,2026-05-13 03:33:51.373 +0100,138,false,3200,window sensor,deec5cb65d02bc2873b0c33f1620e380023398f6828df410457e1d0a240fe40e
147,100,3,true,2026-05-13 04:33:35.669 +0100,138,false,3200,window sensor,"66c4987dd93df2f64cfddb2b0241df039c41c871f0a9a2d4a6470981b62e84ce"
148,100,3,true,2026-05-13 04:34:04.813 +0100,138,false,3200,window sensor,"119dd1f64d67510c6a6d5e69a839dbfb110e1820c8687990d279955e1de917be"
149,100,3,true,2026-05-13 04:34:05.075 +0100,138,false,3200,window sensor,"2cc8fc66980733813aa3dff7a68c551a698b400a3e1162f106ff17c582ad0990"
150,100,3,true,2026-05-13 05:33:50.439 +0100,138,false,3200,window sensor,"0d2eaedd740128092ec8d6305e199079f37869f5d3e96a9d48d3034221617c79"
151,100,3,true,2026-05-13 05:34:18.579 +0100,138,false,3200,window sensor,"12e3e4c6ce655ea1779df12301a93f3e79ab64869c39ee38b5605087ef21640f"
152,100,3,true,2026-05-13 05:34:18.838 +0100,138,false,3200,window sensor,"492be65fac1029a5505437afe337722a9dbce229f33907c04823b527df0ccd3e"
153,100,3,false,2026-05-13 06:15:22.187 +0100,135,false,3200,window sensor,"8d29b6a505e4b371fba55f95f9363cc4d21d5fa147cb00d5bd25ba41786f77cd"
154,100,3,true,2026-05-13 06:20:25.867 +0100,135,false,3200,window sensor,"66e6c7d95ed6c5ae02adabd734a2a2514fc016dc76cce4e6c439868878795b7f"
155,100,3,true,2026-05-13 06:34:03.417 +0100,138,false,3200,window sensor,"24020ce7638e1417d47cb5f9efcef97043055d283d7a23fd5fef1d1e35efc5b1"
156,100,3,true,2026-05-13 06:34:32.562 +0100,138,false,3200,window sensor,"83db89742c7f75733c47843dad440dde9596ae2798131b32d59fc41a38aab42c"
157,100,3,true,2026-05-13 06:34:32.821 +0100,135,false,3200,window sensor,f00d1994e3cfb0fd1a03218ee3650724161bf20a24fd3d1efdb18b6a13cb140b
158,100,3,true,2026-05-13 07:34:18.532 +0100,138,false,3200,window sensor,f5352dfb3e936c14f3e6fc458b1595d0e5d7ac029cfaa137e0ba32f234ea4ca3
159,100,3,true,2026-05-13 07:34:46.676 +0100,135,false,3200,window sensor,"3f32977b35d6dbd0c77733bfd2c7e71b0bf9d1eac11b60333040ac1ad6f2e62d"
160,100,3,true,2026-05-13 07:34:46.937 +0100,138,false,3200,window sensor,d7884a31fe074977f8e8595a889fed712d7d89f5386cc46fd69c0f536a127738
161,100,3,true,2026-05-13 08:34:31.760 +0100,138,false,3200,window sensor,"465969eba214cc83c2ebe94bc4290f0b141e85b23e57c66e83cd4d68139117ad"
162,100,3,true,2026-05-13 08:35:00.921 +0100,135,false,3200,window sensor,"215aea8bb51a42051cc9d85b93f059aa4f42f44057a91e17096f333cad4b27b7"
163,100,3,true,2026-05-13 08:35:01.167 +0100,135,false,3200,window sensor,"9fc7648b9ddf57ee2550da77d0c7e180f6fd80eed7b42910eb98b469833d99be"
164,100,3,true,2026-05-13 09:34:47.005 +0100,138,false,3200,window sensor,"99ceb00f7b58e30ac30df7b1b05cc34e41c968792178e47afc5adea36ea3d5be"
165,100,3,true,2026-05-13 09:35:15.136 +0100,138,false,3200,window sensor,b6d8d7506068cd5c79d567e1bf61feba6d2da16bf4dc256d2fb951c47ea5018b
166,100,3,true,2026-05-13 09:35:15.395 +0100,135,false,3200,window sensor,af59de5459c6b86378e4d743dfd64a260c6f24bcca8645d65f53787dc4acd93a
167,100,3,true,2026-05-13 10:35:00.238 +0100,138,false,3200,window sensor,a5836a93cba693647ec6633ddf6fce701e68c5f4668cdab0cdfd8c577b51b32b
168,100,3,true,2026-05-13 10:35:29.392 +0100,135,false,3200,window sensor,"9c328e3404c808cc26eb272e55912d08ed14d2804191f2590a705dd96b71412e"
169,100,3,true,2026-05-13 10:35:29.655 +0100,135,false,3200,window sensor,c09bf67e40514b282e049b2098a14b193e7d17452334a3b2080d744d1b17ebe9
170,100,3,true,2026-05-13 11:35:15.951 +0100,138,false,3200,window sensor,"2c32e460614744e256f024cc2110dd6bbc03f42dbdb199f7ce432d898b876268"
171,100,3,true,2026-05-13 11:35:44.097 +0100,138,false,3200,window sensor,"3c4468ddc4da0fba7bf147125c6ec250f7036d05166f73a29223ae5c3b12592e"
172,100,3,true,2026-05-13 11:35:44.359 +0100,135,false,3200,window sensor,d47436ed2319f22d6d7a7314b145b99d76540a458b256f9c1cf8043814140ecf
173,100,3,true,2026-05-13 11:37:41.379 +0100,141,false,3200,window sensor,"832c6e437c116d285e0f000a1b04135d3c25b9a3100911557da6bc8fcfc67f2b"
